Date,Open,High,Low,Close,Adj Close,Volume
2020-09-01,8350.000000,8350.000000,8150.000000,8225.000000,7238.810547,15367200
2020-09-02,8300.000000,8300.000000,8125.000000,8150.000000,7172.802734,17081900
2020-09-03,8150.000000,8225.000000,8150.000000,8175.000000,7194.805664,9683100
2020-09-04,8200.000000,8400.000000,8125.000000,8400.000000,7392.827637,14782100
2020-09-07,8400.000000,8400.000000,8250.000000,8375.000000,7370.825684,14396400
2020-09-08,8375.000000,8375.000000,8325.000000,8375.000000,7370.825684,5156800
2020-09-09,8225.000000,8325.000000,8225.000000,8250.000000,7260.813477,11364100
2020-09-10,8200.000000,8200.000000,7900.000000,7975.000000,7018.785645,25116900
2020-09-11,7850.000000,8300.000000,7800.000000,8300.000000,7304.817871,8948800
2020-09-14,8325.000000,8325.000000,8125.000000,8200.000000,7216.807129,17218200
2020-09-15,8200.000000,8225.000000,8050.000000,8100.000000,7128.797852,11223900
2020-09-16,8100.000000,8150.000000,8000.000000,8000.000000,7040.787598,3827300
2020-09-17,8025.000000,8100.000000,8000.000000,8075.000000,7106.796387,2734700
2020-09-18,8100.000000,8125.000000,8025.000000,8025.000000,7062.791016,8783200
2020-09-21,8025.000000,8075.000000,7950.000000,8000.000000,7040.787598,3295800
2020-09-22,7900.000000,8000.000000,7900.000000,7950.000000,6996.783203,7428400
2020-09-23,7950.000000,8000.000000,7900.000000,7925.000000,6974.781250,9067300
2020-09-24,7850.000000,7900.000000,7775.000000,7800.000000,6864.769043,7510400
2020-09-25,7850.000000,7975.000000,7775.000000,7925.000000,6974.781250,8029400
2020-09-28,7875.000000,7950.000000,7875.000000,7900.000000,6952.778809,5378100
2020-09-29,7900.000000,8200.000000,7900.000000,7975.000000,7018.785645,7464700
2020-09-30,8050.000000,8100.000000,7950.000000,8100.000000,7128.797852,5521300
2020-10-01,8075.000000,8100.000000,7975.000000,8025.000000,7062.791016,4384800
2020-10-02,7950.000000,8000.000000,7950.000000,8000.000000,7040.787598,3689800
2020-10-05,8100.000000,8100.000000,8000.000000,8075.000000,7106.796387,7906400
2020-10-06,8100.000000,8125.000000,7950.000000,7975.000000,7018.785645,6818900
2020-10-07,7975.000000,8025.000000,7925.000000,8000.000000,7040.787598,7614400
2020-10-08,8000.000000,8050.000000,7950.000000,8025.000000,7062.791016,5225600
2020-10-09,8025.000000,8050.000000,7975.000000,8050.000000,7084.793457,4652000
2020-10-12,8100.000000,8100.000000,7950.000000,7950.000000,6996.783203,6704300
2020-10-13,7950.000000,7975.000000,7900.000000,7975.000000,7018.785645,5744000
2020-10-14,7975.000000,7975.000000,7900.000000,7925.000000,6974.781250,9576500
2020-10-15,7925.000000,7975.000000,7900.000000,7925.000000,6974.781250,6237200
2020-10-16,7925.000000,8000.000000,7900.000000,8000.000000,7040.787598,4947200
2020-10-19,8000.000000,8025.000000,7900.000000,7900.000000,6952.778809,6586600
2020-10-20,7950.000000,8000.000000,7900.000000,8000.000000,7040.787598,4784600
2020-10-21,8000.000000,8025.000000,7950.000000,7950.000000,6996.783203,8550600
2020-10-22,7950.000000,8000.000000,7850.000000,7850.000000,6908.773438,9883400
2020-10-23,7825.000000,7950.000000,7800.000000,7925.000000,6974.781250,7956200
2020-10-26,7950.000000,7950.000000,7875.000000,7875.000000,6930.775879,5298300
2020-10-27,7875.000000,7900.000000,7750.000000,7825.000000,6886.770996,13298500
2020-11-02,7825.000000,7825.000000,7600.000000,7625.000000,6710.751465,17741500
2020-11-03,7725.000000,7850.000000,7650.000000,7825.000000,6886.770996,8572700
2020-11-04,7850.000000,7950.000000,7800.000000,7800.000000,6864.769043,6185300
2020-11-05,7950.000000,7975.000000,7775.000000,7900.000000,6952.778809,9875000
2020-11-06,7900.000000,8100.000000,7825.000000,8075.000000,7106.796387,18386900
2020-11-09,8075.000000,8100.000000,7850.000000,7950.000000,6996.783203,15537900
2020-11-10,8050.000000,8050.000000,7800.000000,7800.000000,6864.769043,25530300
2020-11-11,7850.000000,7875.000000,7750.000000,7750.000000,6820.764160,22515700
2020-11-12,7750.000000,7825.000000,7750.000000,7800.000000,6864.769043,11094800
2020-11-13,7825.000000,7875.000000,7750.000000,7750.000000,6820.764160,6119200
2020-11-16,7800.000000,7850.000000,7700.000000,7725.000000,6798.760254,14162300
2020-11-17,7725.000000,7800.000000,7725.000000,7775.000000,6842.765625,16284000
2020-11-18,7800.000000,7900.000000,7800.000000,7800.000000,6864.769043,20505800
2020-11-19,7800.000000,7850.000000,7750.000000,7775.000000,6842.765625,12509800
2020-11-20,7775.000000,7825.000000,7725.000000,7725.000000,6798.760254,11720600
2020-11-23,7800.000000,7875.000000,7750.000000,7825.000000,6886.770996,13048300
2020-11-24,7850.000000,7900.000000,7850.000000,7850.000000,6908.773438,13733400
2020-11-25,7850.000000,7900.000000,7725.000000,7725.000000,6798.760254,20714100
2020-11-26,7750.000000,7800.000000,7750.000000,7750.000000,6820.764160,9155400
2020-11-27,7750.000000,7800.000000,7725.000000,7750.000000,6820.764160,17354300
2020-11-30,7750.000000,7800.000000,7675.000000,7725.000000,6798.760254,43997600
2020-12-01,7650.000000,7750.000000,7650.000000,7700.000000,6853.948730,15747200
2020-12-02,7725.000000,7725.000000,7625.000000,7650.000000,6809.443359,23596500
2020-12-03,7650.000000,7675.000000,7525.000000,7550.000000,6720.430176,30312300
2020-12-04,7575.000000,7650.000000,7575.000000,7600.000000,6764.937012,10334600
2020-12-07,7625.000000,7750.000000,7625.000000,7675.000000,6831.695313,18574500
2020-12-08,7700.000000,7800.000000,7600.000000,7625.000000,6787.189453,21827800
2020-12-10,7675.000000,7725.000000,7550.000000,7550.000000,6720.430176,19499000
2020-12-11,7575.000000,7600.000000,7450.000000,7475.000000,6653.671387,18572300
2020-12-14,7500.000000,7550.000000,7475.000000,7500.000000,6675.923828,14561300
2020-12-15,7500.000000,7550.000000,7450.000000,7475.000000,6653.671387,11350700
2020-12-16,7500.000000,7575.000000,7475.000000,7500.000000,6675.923828,14947200
2020-12-17,7500.000000,7550.000000,7425.000000,7425.000000,6609.164551,19682500
2020-12-18,7425.000000,7675.000000,7425.000000,7600.000000,6764.937012,35360700
2020-12-21,7600.000000,7700.000000,7600.000000,7625.000000,6787.189453,20648100
2020-12-22,7625.000000,7650.000000,7450.000000,7475.000000,6653.671387,13101600
2020-12-23,7550.000000,7550.000000,7300.000000,7425.000000,6609.164551,13560700
2020-12-28,7500.000000,7500.000000,7375.000000,7450.000000,6631.417969,8543700
2020-12-29,7450.000000,7475.000000,7350.000000,7350.000000,6542.405762,8044100
2020-12-30,7450.000000,7550.000000,7350.000000,7350.000000,6542.405762,11852400
2021-01-04,7450.000000,7500.000000,7350.000000,7475.000000,6653.671387,8203000
2021-01-05,7475.000000,7500.000000,7375.000000,7375.000000,6564.658691,11869900
2021-01-06,7375.000000,7400.000000,7175.000000,7200.000000,6408.886719,24431200
2021-01-07,7200.000000,7250.000000,7125.000000,7200.000000,6408.886719,14692600
2021-01-08,7250.000000,7275.000000,7125.000000,7175.000000,6386.634766,24667000
2021-01-11,7175.000000,7350.000000,7100.000000,7200.000000,6408.886719,25591700
2021-01-12,7250.000000,7275.000000,7100.000000,7100.000000,6319.875488,20896700
2021-01-13,7200.000000,7200.000000,7000.000000,7025.000000,6253.115723,28188400
2021-01-14,7025.000000,7075.000000,7000.000000,7000.000000,6230.862305,27720000
2021-01-15,7000.000000,7050.000000,6925.000000,6950.000000,6186.356445,18780400
2021-01-18,6950.000000,7525.000000,6900.000000,7500.000000,6675.923828,44943900
2021-01-19,7800.000000,8000.000000,7525.000000,7575.000000,6742.684082,108575300
2021-01-20,7600.000000,7675.000000,7325.000000,7400.000000,6586.912109,34817000
2021-01-21,7400.000000,7500.000000,7325.000000,7325.000000,6520.152344,16702700
2021-01-22,7375.000000,7400.000000,7225.000000,7275.000000,6475.645996,14718800
2021-01-25,7275.000000,7325.000000,7025.000000,7250.000000,6453.393066,17025000
2021-01-26,7275.000000,7475.000000,7175.000000,7250.000000,6453.393066,17948000
2021-01-27,7325.000000,7350.000000,7050.000000,7125.000000,6342.128418,14628000
2021-01-28,7100.000000,7175.000000,6925.000000,7075.000000,6297.621582,20723700
2021-01-29,7075.000000,7225.000000,6900.000000,6925.000000,6164.103516,36432100
2021-02-01,6900.000000,7100.000000,6800.000000,7025.000000,6253.115723,15324400
2021-02-02,7100.000000,7125.000000,6950.000000,7000.000000,6230.862305,11678200
2021-02-03,7100.000000,7325.000000,7000.000000,7175.000000,6386.634766,16730800
2021-02-04,7250.000000,7325.000000,7175.000000,7300.000000,6497.899414,17606900
2021-02-05,7325.000000,7350.000000,7200.000000,7225.000000,6431.140137,11295000
2021-02-08,7225.000000,7250.000000,7100.000000,7100.000000,6319.875488,14010900
2021-02-09,7150.000000,7175.000000,7025.000000,7100.000000,6319.875488,10394200
2021-02-10,7150.000000,7150.000000,7025.000000,7150.000000,6364.381836,6019200
2021-02-11,7175.000000,7175.000000,7100.000000,7175.000000,6386.634766,3700200
2021-02-15,7175.000000,7175.000000,7025.000000,7050.000000,6275.368652,8252200
2021-02-16,7100.000000,7100.000000,7000.000000,7025.000000,6253.115723,11529000
2021-02-17,7000.000000,7100.000000,6975.000000,7100.000000,6319.875488,6980200
2021-02-18,7075.000000,7100.000000,6975.000000,6975.000000,6208.609375,11085900
2021-02-19,6975.000000,6975.000000,6900.000000,6950.000000,6186.356445,8791400
2021-02-22,6975.000000,7000.000000,6875.000000,6875.000000,6119.597168,14949100
2021-02-23,6900.000000,6925.000000,6800.000000,6850.000000,6097.343750,12860600
2021-02-24,6850.000000,6950.000000,6850.000000,6850.000000,6097.343750,10340700
2021-02-25,6850.000000,6900.000000,6750.000000,6775.000000,6030.584961,14021800
2021-02-26,6750.000000,7000.000000,6675.000000,7000.000000,6230.862305,26873400
2021-03-01,7000.000000,7000.000000,6800.000000,6825.000000,6075.090820,13054100
2021-03-02,6825.000000,6850.000000,6725.000000,6825.000000,6075.090820,17348900
2021-03-03,6825.000000,6900.000000,6775.000000,6875.000000,6119.597168,8276700
2021-03-04,6875.000000,6875.000000,6725.000000,6725.000000,5986.078613,10778200
2021-03-05,6700.000000,6750.000000,6675.000000,6725.000000,5986.078613,6029300
2021-03-08,6800.000000,6800.000000,6625.000000,6650.000000,5919.320313,10141900
2021-03-09,6700.000000,6700.000000,6475.000000,6550.000000,5830.306641,18687300
2021-03-10,6575.000000,6625.000000,6525.000000,6575.000000,5852.560059,6458000
2021-03-12,6575.000000,6700.000000,6575.000000,6700.000000,5963.825684,6978300
2021-03-15,6700.000000,6725.000000,6575.000000,6575.000000,5852.560059,12546500
2021-03-16,6575.000000,6650.000000,6525.000000,6550.000000,5830.306641,12107300
2021-03-17,6550.000000,6600.000000,6475.000000,6475.000000,5763.548340,10231700
2021-03-18,6500.000000,6600.000000,6500.000000,6600.000000,5874.813965,12740200
2021-03-19,6600.000000,6750.000000,6525.000000,6750.000000,6008.331543,24004400
2021-03-22,6750.000000,6775.000000,6675.000000,6700.000000,5963.825684,6044900
2021-03-23,6675.000000,6800.000000,6675.000000,6750.000000,6008.331543,8836500
2021-03-24,6725.000000,6750.000000,6550.000000,6575.000000,5852.560059,11037200
2021-03-25,6600.000000,6650.000000,6500.000000,6650.000000,5919.320313,10704500
2021-03-26,6650.000000,6700.000000,6600.000000,6600.000000,5874.813965,5548000
2021-03-29,6600.000000,6775.000000,6575.000000,6725.000000,5986.078613,11959200
2021-03-30,6700.000000,6725.000000,6525.000000,6550.000000,5830.306641,14708700
2021-03-31,6600.000000,6600.000000,6450.000000,6575.000000,5852.560059,14361800
2021-04-01,6575.000000,6700.000000,6525.000000,6625.000000,5897.066406,9105000
2021-04-05,6625.000000,6625.000000,6475.000000,6475.000000,5763.548340,5799200
2021-04-06,6500.000000,6525.000000,6450.000000,6475.000000,5763.548340,5009900
2021-04-07,6475.000000,6550.000000,6450.000000,6525.000000,5808.054199,5096500
2021-04-08,6525.000000,6800.000000,6525.000000,6600.000000,5874.813965,10879400
2021-04-09,6600.000000,6625.000000,6475.000000,6475.000000,5763.548340,9479200
2021-04-12,6500.000000,6550.000000,6300.000000,6325.000000,5630.028809,15823700
2021-04-13,6350.000000,6350.000000,6150.000000,6225.000000,5541.017090,12975200
2021-04-14,6250.000000,6325.000000,6225.000000,6300.000000,5607.776367,5450700
2021-04-15,6300.000000,6400.000000,6225.000000,6400.000000,5696.789063,8910100
2021-04-16,6400.000000,6450.000000,6250.000000,6325.000000,5630.028809,7481000
2021-04-19,6350.000000,6375.000000,6225.000000,6300.000000,5607.776367,7032700
2021-04-20,6300.000000,6300.000000,6150.000000,6225.000000,5541.017090,13695800
2021-04-21,6150.000000,6200.000000,6100.000000,6100.000000,5429.751953,14082200
2021-04-22,6100.000000,6150.000000,6075.000000,6125.000000,5452.004883,12095300
2021-04-23,6150.000000,6150.000000,6025.000000,6075.000000,5407.498535,11471100
2021-04-26,6075.000000,6200.000000,6075.000000,6125.000000,5452.004883,8628200
2021-04-27,6200.000000,6200.000000,6025.000000,6025.000000,5362.992188,10560300
2021-04-28,6025.000000,6075.000000,6000.000000,6075.000000,5407.498535,9453200
2021-04-29,6100.000000,6125.000000,6000.000000,6050.000000,5385.245605,21365800
2021-04-30,6050.000000,6100.000000,5925.000000,6000.000000,5340.739746,22253900
2021-05-03,6000.000000,6000.000000,5900.000000,5900.000000,5251.726563,11454300
2021-05-04,5900.000000,5950.000000,5700.000000,5750.000000,5118.208496,27736500
2021-05-05,5750.000000,5900.000000,5725.000000,5775.000000,5140.461426,23481700
2021-05-06,5750.000000,5775.000000,5550.000000,5550.000000,4940.184082,41445900
2021-05-07,5550.000000,5625.000000,5500.000000,5525.000000,4917.931152,32723800
2021-05-10,5550.000000,5875.000000,5550.000000,5700.000000,5073.702148,42701900
2021-05-11,5650.000000,5825.000000,5600.000000,5625.000000,5006.943359,28767800
2021-05-17,5650.000000,5725.000000,5500.000000,5600.000000,4984.690430,20202700
2021-05-18,5650.000000,5650.000000,5525.000000,5575.000000,4962.437500,12773900
2021-05-19,5550.000000,5550.000000,5425.000000,5450.000000,4851.171387,16176000
2021-05-20,5450.000000,5625.000000,5450.000000,5625.000000,5006.943359,20439300
2021-05-21,5650.000000,5675.000000,5550.000000,5575.000000,4962.437500,12760600
2021-05-24,5650.000000,5750.000000,5575.000000,5725.000000,5095.955078,19589000
2021-05-25,5750.000000,5750.000000,5575.000000,5675.000000,5051.449219,23086400
2021-05-27,5725.000000,5850.000000,5675.000000,5825.000000,5184.967773,53308600
2021-05-28,5850.000000,5850.000000,5625.000000,5775.000000,5140.461426,26276900
2021-05-31,5775.000000,5850.000000,5700.000000,5850.000000,5207.221191,17773400
2021-06-02,6000.000000,6000.000000,5725.000000,5850.000000,5207.221191,31109000
2021-06-03,5800.000000,5800.000000,5675.000000,5775.000000,5140.461426,21195800
2021-06-04,5775.000000,5775.000000,5650.000000,5650.000000,5029.196289,15902700
2021-06-07,5650.000000,5700.000000,5625.000000,5625.000000,5006.943359,18097900
2021-06-08,5575.000000,5575.000000,5450.000000,5475.000000,4961.631836,18894700
2021-06-09,5475.000000,5500.000000,5250.000000,5300.000000,4803.040527,41615400
2021-06-10,5375.000000,5425.000000,5275.000000,5300.000000,4803.040527,22243100
2021-06-11,5300.000000,5350.000000,5225.000000,5350.000000,4848.352539,23436200
2021-06-14,5350.000000,5375.000000,5250.000000,5250.000000,4757.729004,11521500
2021-06-15,5225.000000,5250.000000,5125.000000,5175.000000,4689.761719,26706500
2021-06-16,5150.000000,5275.000000,5100.000000,5200.000000,4712.416992,23034600
2021-06-17,5175.000000,5175.000000,5075.000000,5075.000000,4599.138184,19772100
2021-06-18,5075.000000,5075.000000,4900.000000,4900.000000,4440.546875,57214300
2021-06-21,4800.000000,5150.000000,4710.000000,5100.000000,4621.793945,34387400
2021-06-22,5100.000000,5125.000000,5000.000000,5050.000000,4576.482422,17867700
2021-06-23,5050.000000,5100.000000,4990.000000,4990.000000,4522.108398,9268200
2021-06-24,4990.000000,5050.000000,4960.000000,4960.000000,4494.921387,5114800
2021-06-25,5025.000000,5025.000000,4950.000000,5000.000000,4531.170410,13206100
2021-06-28,5025.000000,5100.000000,4900.000000,5025.000000,4553.825684,15756100
2021-06-29,5100.000000,5150.000000,4960.000000,5000.000000,4531.170410,17471600
2021-06-30,5000.000000,5000.000000,4950.000000,4950.000000,4485.858398,13308000
2021-07-01,4950.000000,5250.000000,4950.000000,5225.000000,4735.073242,24688000
2021-07-02,5200.000000,5200.000000,5075.000000,5150.000000,4667.104980,22708800
2021-07-05,5150.000000,5150.000000,4940.000000,4950.000000,4485.858398,20589900
2021-07-06,4960.000000,5025.000000,4930.000000,5000.000000,4531.170410,11307700
2021-07-07,4960.000000,4980.000000,4900.000000,4930.000000,4467.733887,19448300
2021-07-08,4950.000000,4960.000000,4860.000000,4860.000000,4404.297363,14979500
2021-07-09,4850.000000,4890.000000,4810.000000,4890.000000,4431.484863,13202300
2021-07-12,4900.000000,5075.000000,4900.000000,5025.000000,4553.825684,27418800
2021-07-13,5100.000000,5200.000000,5025.000000,5100.000000,4621.793945,29032400
2021-07-14,5100.000000,5125.000000,4910.000000,5100.000000,4621.793945,23386200
2021-07-15,5025.000000,5175.000000,5025.000000,5150.000000,4667.104980,14978400
2021-07-16,5150.000000,5200.000000,5050.000000,5150.000000,4667.104980,9184800
2021-07-19,5100.000000,5125.000000,5025.000000,5075.000000,4599.138184,7018000
2021-07-21,5075.000000,5150.000000,5050.000000,5125.000000,4644.449219,11283600
2021-07-22,5125.000000,5150.000000,5000.000000,5025.000000,4553.825684,20499500
2021-07-23,4960.000000,4960.000000,4800.000000,4800.000000,4349.923340,74486500
2021-07-26,4800.000000,4820.000000,4700.000000,4700.000000,4259.300293,33290700
2021-07-27,4700.000000,4700.000000,4460.000000,4500.000000,4078.053711,55131100
2021-07-28,4500.000000,4540.000000,4420.000000,4450.000000,4032.741455,17865300
2021-07-29,4450.000000,4460.000000,4330.000000,4330.000000,3923.993164,35079600
2021-07-30,4390.000000,4410.000000,4220.000000,4220.000000,3824.307861,59329000
2021-08-02,4220.000000,4400.000000,4210.000000,4400.000000,3987.429688,47024900
2021-08-03,4400.000000,4470.000000,4370.000000,4380.000000,3969.304932,25149400
2021-08-04,4400.000000,4420.000000,4300.000000,4330.000000,3923.993164,25519900
2021-08-05,4330.000000,4450.000000,4260.000000,4440.000000,4023.678711,47119200
2021-08-06,4440.000000,4480.000000,4400.000000,4420.000000,4005.554443,23050300
2021-08-09,4410.000000,4420.000000,4300.000000,4310.000000,3905.868652,17401800
2021-08-10,4300.000000,4320.000000,4220.000000,4250.000000,3851.494873,20393900
2021-08-12,4290.000000,4330.000000,4170.000000,4210.000000,3815.245605,28977900
2021-08-13,4230.000000,4260.000000,4210.000000,4250.000000,3851.494873,10076000
2021-08-16,4240.000000,4250.000000,4130.000000,4150.000000,3760.871094,17673100
2021-08-18,4170.000000,4280.000000,4150.000000,4230.000000,3833.370117,32100800
2021-08-19,4250.000000,4260.000000,4100.000000,4110.000000,3724.621826,18192800
2021-08-20,4090.000000,4120.000000,4050.000000,4070.000000,3688.372559,12646500
2021-08-23,4080.000000,4140.000000,4030.000000,4060.000000,3679.310303,22533200
2021-08-24,4060.000000,4100.000000,4040.000000,4080.000000,3697.434570,18406800
2021-08-25,4110.000000,4180.000000,4100.000000,4170.000000,3778.995605,22682800
2021-08-26,4170.000000,4170.000000,4050.000000,4090.000000,3706.497559,19988900
2021-08-27,4060.000000,4070.000000,4010.000000,4030.000000,3652.123291,21212400
2021-08-30,4040.000000,4130.000000,4030.000000,4130.000000,3742.746826,21892200
2021-08-31,4110.000000,4150.000000,4050.000000,4050.000000,3670.248047,38977800
2021-09-01,4070.000000,4110.000000,4060.000000,4100.000000,3715.559570,23793400
2021-09-02,4110.000000,4150.000000,4100.000000,4150.000000,3760.871094,12173000
2021-09-03,4170.000000,4250.000000,4150.000000,4240.000000,3842.432129,22908300
2021-09-06,4240.000000,4300.000000,4210.000000,4250.000000,3851.494873,18434200
2021-09-07,4250.000000,4290.000000,4250.000000,4250.000000,3851.494873,16097400
2021-09-08,4250.000000,4270.000000,4070.000000,4100.000000,3715.559570,27585800
2021-09-09,4100.000000,4150.000000,4070.000000,4100.000000,3715.559570,22145100
2021-09-10,4130.000000,4150.000000,4080.000000,4080.000000,3697.434570,14311100
2021-09-13,4080.000000,4100.000000,4030.000000,4040.000000,3661.185791,16431100
2021-09-14,4050.000000,4090.000000,4030.000000,4050.000000,3670.248047,15456600
2021-09-15,4050.000000,4080.000000,4030.000000,4040.000000,3661.185791,16681800
2021-09-16,4050.000000,4070.000000,4000.000000,4010.000000,3633.998535,20730600
2021-09-17,4010.000000,4020.000000,3950.000000,3950.000000,3579.624512,42311400
2021-09-20,3950.000000,3960.000000,3860.000000,3880.000000,3516.187988,25006900
2021-09-21,3860.000000,3870.000000,3800.000000,3840.000000,3479.938477,27510700
2021-09-22,3840.000000,4060.000000,3840.000000,4040.000000,3661.185791,53992900
2021-09-23,4050.000000,4080.000000,4010.000000,4050.000000,3670.248047,30884400
2021-09-24,4040.000000,4060.000000,3950.000000,3970.000000,3597.749268,28440200
2021-09-27,3970.000000,3970.000000,3850.000000,3860.000000,3498.063477,26324200
2021-09-28,3860.000000,3870.000000,3810.000000,3820.000000,3461.813965,14852900
2021-09-29,3800.000000,3920.000000,3800.000000,3920.000000,3552.437500,21762400
2021-09-30,3930.000000,4010.000000,3930.000000,3950.000000,3579.624512,35514100
2021-10-01,3930.000000,3990.000000,3830.000000,3860.000000,3498.063477,32614400
2021-10-04,3880.000000,4020.000000,3870.000000,3980.000000,3606.811279,42279800
2021-10-05,3980.000000,4190.000000,3980.000000,4150.000000,3760.871094,50537400
2021-10-06,4200.000000,4300.000000,4160.000000,4270.000000,3869.619385,53674800
2021-10-07,4300.000000,5050.000000,4300.000000,4830.000000,4377.110352,250903800
2021-10-08,4880.000000,4930.000000,4720.000000,4760.000000,4313.674316,68396500
2021-10-11,4760.000000,4850.000000,4730.000000,4830.000000,4377.110352,39246200
2021-10-12,4830.000000,4930.000000,4750.000000,4930.000000,4467.733887,49064900
2021-10-13,4950.000000,5275.000000,4880.000000,5250.000000,4757.729004,101550600
2021-10-14,5250.000000,5400.000000,5150.000000,5325.000000,4825.696289,86890500
2021-10-15,5325.000000,5400.000000,5125.000000,5225.000000,4735.073242,76894800
2021-10-18,5225.000000,5275.000000,5100.000000,5100.000000,4621.793945,46484400
2021-10-19,5100.000000,5150.000000,5050.000000,5125.000000,4644.449219,26024500
2021-10-21,5150.000000,5150.000000,4940.000000,5000.000000,4531.170410,49450100
2021-10-22,4950.000000,4950.000000,4810.000000,4850.000000,4395.234863,49601400
2021-10-25,4850.000000,4850.000000,4580.000000,4580.000000,4150.552246,76202500
2021-10-26,4580.000000,4740.000000,4570.000000,4640.000000,4204.926270,40624300
2021-10-27,4650.000000,4690.000000,4520.000000,4540.000000,4114.302246,39664600
2021-10-28,4530.000000,4610.000000,4410.000000,4440.000000,4023.678711,48607600
2021-10-29,4460.000000,4550.000000,4400.000000,4420.000000,4005.554443,43142600
2021-11-01,4500.000000,4550.000000,4410.000000,4420.000000,4005.554443,37917000
2021-11-02,4450.000000,4470.000000,4360.000000,4470.000000,4050.866699,23580400
2021-11-03,4490.000000,4510.000000,4440.000000,4450.000000,4032.741455,20173500
2021-11-04,4460.000000,4530.000000,4450.000000,4450.000000,4032.741455,19606500
2021-11-05,4460.000000,4480.000000,4400.000000,4430.000000,4014.617188,15950300
2021-11-08,4450.000000,4470.000000,4430.000000,4460.000000,4041.804443,12599400
2021-11-09,4460.000000,4470.000000,4380.000000,4430.000000,4014.617188,23025100
2021-11-10,4420.000000,4430.000000,4360.000000,4370.000000,3960.242920,15585200
2021-11-11,4410.000000,4690.000000,4390.000000,4660.000000,4223.051270,63047300
2021-11-12,4690.000000,4740.000000,4580.000000,4600.000000,4168.676270,30654100
2021-11-15,4630.000000,4630.000000,4510.000000,4510.000000,4087.114990,14544700
2021-11-16,4510.000000,4570.000000,4460.000000,4570.000000,4141.489746,12701100
2021-11-17,4570.000000,4580.000000,4500.000000,4500.000000,4078.053711,15347100
2021-11-18,4480.000000,4540.000000,4460.000000,4480.000000,4059.928467,15522000
2021-11-19,4500.000000,4670.000000,4500.000000,4660.000000,4223.051270,39746800
2021-11-22,4660.000000,4840.000000,4620.000000,4840.000000,4386.172852,38502000
2021-11-23,4840.000000,4890.000000,4760.000000,4880.000000,4422.421875,33067100
2021-11-24,4870.000000,4870.000000,4810.000000,4840.000000,4386.172852,18237600
2021-11-25,4840.000000,4860.000000,4800.000000,4820.000000,4368.047852,13327300
2021-11-26,4810.000000,4830.000000,4670.000000,4710.000000,4268.362793,22837400
2021-11-29,4700.000000,4700.000000,4570.000000,4630.000000,4195.863281,24000400
2021-11-30,4600.000000,4650.000000,4460.000000,4480.000000,4118.639160,66592500
2021-12-01,4480.000000,4550.000000,4300.000000,4310.000000,3962.351563,40625400
2021-12-02,4310.000000,4340.000000,4220.000000,4290.000000,3943.965088,34857400
2021-12-03,4300.000000,4340.000000,4200.000000,4220.000000,3879.611084,31096900
2021-12-06,4230.000000,4250.000000,4160.000000,4200.000000,3861.224121,16426600
2021-12-07,4240.000000,4300.000000,4230.000000,4270.000000,3925.577881,16917800
2021-12-08,4300.000000,4350.000000,4270.000000,4270.000000,3925.577881,10992800
2021-12-09,4300.000000,4370.000000,4270.000000,4370.000000,4017.511963,10364600
2021-12-10,4370.000000,4430.000000,4310.000000,4430.000000,4072.672607,14291300
2021-12-13,4400.000000,4430.000000,4380.000000,4380.000000,4026.705078,13018900
2021-12-14,4350.000000,4360.000000,4280.000000,4290.000000,3943.965088,13487200
2021-12-15,4290.000000,4370.000000,4260.000000,4270.000000,3925.577881,11306700
2021-12-16,4290.000000,4320.000000,4200.000000,4210.000000,3870.417969,13521600
2021-12-17,4180.000000,4240.000000,4150.000000,4150.000000,3815.257080,18949400
2021-12-20,4150.000000,4160.000000,4120.000000,4140.000000,3806.063721,12059600
2021-12-21,4150.000000,4180.000000,4080.000000,4080.000000,3750.903320,15689800
2021-12-22,4100.000000,4130.000000,4050.000000,4060.000000,3732.516846,10188400
2021-12-23,4060.000000,4120.000000,4060.000000,4080.000000,3750.903320,7863700
2021-12-24,4090.000000,4210.000000,4080.000000,4200.000000,3861.224121,11979500
2021-12-27,4200.000000,4230.000000,4170.000000,4210.000000,3870.417969,7238100
2021-12-28,4210.000000,4230.000000,4180.000000,4180.000000,3842.837402,7006900
2021-12-29,4180.000000,4190.000000,4120.000000,4120.000000,3787.677246,9030700
2021-12-30,4130.000000,4170.000000,4110.000000,4110.000000,3778.483643,7633100
2022-01-03,4120.000000,4340.000000,4120.000000,4230.000000,3888.804443,24420300
2022-01-04,4250.000000,4310.000000,4230.000000,4250.000000,3907.191406,13276500
2022-01-05,4260.000000,4270.000000,4180.000000,4210.000000,3870.417969,9697800
2022-01-06,4210.000000,4240.000000,4180.000000,4230.000000,3888.804443,7594500
2022-01-07,4230.000000,4240.000000,4200.000000,4220.000000,3879.611084,7219700
2022-01-10,4220.000000,4290.000000,4200.000000,4250.000000,3907.191406,12806600
2022-01-11,4260.000000,4270.000000,4150.000000,4180.000000,3842.837402,17846600
2022-01-12,4200.000000,4340.000000,4180.000000,4330.000000,3980.738037,29769500
2022-01-13,4330.000000,4340.000000,4240.000000,4270.000000,3925.577881,13806300
2022-01-14,4280.000000,4280.000000,4210.000000,4220.000000,3879.611084,11920000
2022-01-17,4240.000000,4240.000000,4140.000000,4150.000000,3815.257080,20035500
2022-01-18,4160.000000,4230.000000,4070.000000,4110.000000,3778.483643,27044300
